unique_id,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
pj_903781340dc8ed0f,Software Developer,Entry Level / Junior Software Developer,Smoothstack Inc.,NOT_FOUND,NOT_FOUND,['Smoothstack Inc.'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JU3I8Adal1cBui2IQpLkVmHPrJR-Q4r9tuCmCM77PvBDvcjnpNtMsIucxT5fLpdzPmKmnb5uQjgP9vK3B3OjzF-q0UiR7g9wjqEfxsbguui07uOAqKGwGBPwIe8rX6raqujI3qSA810EvduzEJ-8H4YcqkveSVvi3-6R5mZQrfHPuGm47Btq4T6iichBcKGrRAPIpgnBmomDeO8ceQQteobnkIv0E-mxA79UMeGVqzQbuPyWAlBYOVcU9fBS8j89M3kT25lUDjvrNJ08VKz1yYubCHYzSoqk0mhmKAvv2Kmuq4eOGedcujyPdK5Qj-icRMnS2PER8Fb5ADd8lTHItt5opfglPHNJ5Xy-iS3w2ItaQu4stIhvaV4tlhC_xz1WpridrYa43vR8JGdLlYWbKoq&p=3&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_7543fc91ee4866a5,Software Developer,C# Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ0aJV-mdexC36OcxKyJUfqxX-unLCVxvHcrPbnkfHVrARvZIpH_Dpl0VncnlSpV7DGlbSLJKPyIqe-ixKwpJEk0VsFwzBiaTYoCr9Tlfr36I08r6ALgFU2JRp8cZ8YAnv2WqNxE0m-xp89tFnzkZ3hm9Qry85tK2EqzskxhegIGHwJe_iul5GUl_PUcVJJEpNAoaCTWDagclTyBPvGMvc3U2vMTlGqdhzgM1nciFGMiFOApF_oAA_7nCWcr7w-UGj6yTDlF-nsAwkt9jyc22j59PlZcanxAMhJ84Xhtt8fa0X3YrWinbgtwazdnfHXhLn4U6zhy8MPVdDSKuy9hlNnQYBK6MG_c2R3SUMTrnmsgTQorQ_XfQowmvULifA-NtnkbMOoHoRfBWiwNeZo4rLwuNMtSZVeryUIGOrM5XupVGjaU4-0L9uqflhNgkDfL2P_WL4nIwuPA25mBrvhtH0O_hAJE1T8wc8YTI5uWQkjGh&p=4&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_9a47091324121975,Software Developer,Software Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ2RjSBnfHw4gS8ZdlOOq-xx2DHOyKEivyNKq2-j5VhcjbBRRKbiDrbACNrGYC3ohlAOBuYPDE2ELmPV5KJdc5wU56AJWlAoIG2Qss7ReUV4PLdXuXUzXnKeEwY-1WPc27cJWaoxp7cJiNfF7J7CgXdn-DSAqT168zWkVsFPCAfwbUFQ1EuvRghi21c0-esHlu-WZI94q7IAA0A1uWp5rPBo_DlIWZxYMjae6tvG9Zw_vO2Vh-c5Ss_Ai_WRLkZnkLMSfFk02YWNt82-eVma3ZoXXTBJW35gpmQuJ-a0j7EmUYys5zaalUy4X-wmIV1CdsZ9Yw__PTeeymcLUcgKkwz0Xh6riCFkBPU3prhOWQ_rFRJn77fOkhFekdNg0AvVEkH6g_BSXZUoGafHvoSb9vrrdkHYfi_myY3-sgG1cjUFXOP2eQ8EOV4mebkFftLRhbJIw5GUTxsmJ0S-d_cLFxegpn7-8mEjzE5WmAbTJjgB_kOqPLe4MNVDikmtlviXeN62AAOFYVQeRd2pEUHO9_WUi4BMs0W_GzOAQD-MRxC_EAGxni9I1dTc=&p=5&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_6fe70bc74060a829,Software Developer,Software Developer,ExtraTech Systems,NOT_FOUND,NOT_FOUND,['ExtraTech Systems'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C_WLq9SPts4Dm-zXj-lBWFaNLaIwL4MxLndra72jV4MKSpL8tkgpy2UG4svRnv-nfMoFwbV8-VKp5-lX9U42BHKk6GHEysI2CJ1RCzlI6b_yUocbowjpWw6lSGawQKbJR5BdD7922Nbp94UtsPy08Qnzeyxc6zYDKb0KnN31J5HlpL9NR41TnmTd57XMPdjjcJ3zNFHAJht_TaTxmDulT5D7JH_jFsxAsgYbFFfpvv-iVHHvXrYuA7Ubszd6g420g_dlHCqySRUVHDg2-hOV4-quwxyw1GfDtf4rEDIhy_sf-KHS_Mrdg8y_nURJuXDhyGPM6nj02Mw70Em_1eytBtq1WLlo2J8Sv7z7lLcShjXfPb4_mVRdd4B4FU3gErv0XS0lqC5k_zdIwI6YILaDJsyRzyyVUer8MUr1f0Ic1ERrd1dqzzTXPa&p=6&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
p_71da7d9b0d14a7cc,Software Developer,Software Engineer - Backend,Motiion Inc,Remote,NOT_FOUND,['Motiion Inc'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=71da7d9b0d14a7cc&fccid=19f93cb61d1a5b31&vjs=3,3 hours ago,NOT_FOUND
p_4a91768287326efe,Software Developer,Entry Level Software Developer,Digi555,"Jersey City, NJ",NOT_FOUND,['Digi555'],/web/20190708123715/https://www.indeed.com/company/Digi555/jobs/Entry-Level-Software-Developer-4a91768287326efe?fccid=56f867db59f6e7fd&vjs=3,2 days ago,NOT_FOUND
p_62df5e1a374a1a0f,Software Developer,Entry Level .Net Developer,Cloudbigdata Technologies,"New York, NY",NOT_FOUND,['Cloudbigdata Technologies'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=62df5e1a374a1a0f&fccid=dd616958bd9ddc12&vjs=3,2 days ago,NOT_FOUND
p_d66408bc594ae631,Software Developer,Junior Software Developer [Entry Level],IMCS,"Irving, TX",NOT_FOUND,['IMCS'],/web/20190708123715/https://www.indeed.com/company/iTrending-Solutions-LLC/jobs/Junior-Software-Developer-d66408bc594ae631?fccid=67249c942f093b5e&vjs=3,4 days ago,NOT_FOUND
p_060abf9f8103024a,Software Developer,Entry Level Software developer,Perfectly Home Rugs,"Atlanta, GA",NOT_FOUND,['Perfectly Home Rugs'],/web/20190708123715/https://www.indeed.com/company/Perfectly-Home-Rugs/jobs/Entry-Level-Software-Developer-060abf9f8103024a?fccid=1816754292687f55&vjs=3,16 days ago,NOT_FOUND
p_a522e339ecbc469a,Software Developer,Entry Level Software developer,NetCloudTek,"Atlanta, GA 30302 (Five Points area)",NOT_FOUND,['NetCloudTek'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=a522e339ecbc469a&fccid=dd616958bd9ddc12&vjs=3,12 days ago,NOT_FOUND
p_5d704f617bef4535,Software Developer,Freelance Software Developer - Work Remotely,Travel Moon Talent,"Honolulu, HI",NOT_FOUND,['Travel Moon Talent'],/web/20190708123715/https://www.indeed.com/company/Surf-You-To-The-Moon/jobs/Freelance-Software-Developer-5d704f617bef4535?fccid=6df0e79e5ca293e0&vjs=3,4 days ago,NOT_FOUND
p_d78ebe9f81798971,Software Developer,Java Developer,iTechScope Recruitment,Remote,NOT_FOUND,['iTechScope Recruitment'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=d78ebe9f81798971&fccid=e56ff7c5c07a24df&vjs=3,22 days ago,NOT_FOUND
p_21ce1235ac4fd8b4,Software Developer,Entry-Level Software Developer (VDF),HCSS,"Houston, TX",NOT_FOUND,['HCSS\n\n\n6 reviews'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=21ce1235ac4fd8b4&fccid=59594c2798abdbf8&vjs=3,30+ days ago,NOT_FOUND
p_dde0d1626bd132d0,Software Developer,Software Developer II,AffluentTEK,"Houston, TX",NOT_FOUND,['AffluentTEK'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=dde0d1626bd132d0&fccid=86441dc93b3f57fb&vjs=3,1 hour ago,NOT_FOUND
pj_67f15b63c95c5cb1,Software Developer,Back End Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZwG735450TGv2jjOWVlNz7Hnd3otjGadSo5J8q6xPktYICJoIXZW1QxhyHvuMBuHNLmbCUYnQ7Nv2pYZB6i1vgCNnS3TQNSEaTn5E4KeICnQzMApuDHOj02V02tq47mzikgM9lDY6x9MP60Sr2nrb3JnmKreCTJly_vFcL1j-dWDOfeF4tanxsB56oel3f9avFkBncYoVloyaYJNy3fIJystdrxvB9ug88BFJHLGH0yiHSBejxs7uP98uLKZBLcAVGr7ebS_NCUkJCKdBNFu_J97tevLxCmVrszi8ah_6flpWhf3JRC7JgVB0DqHt-HWjBMn33ex_ej744EP8W-1dul08auxldIhOxGq0nbt1Exz-Jju_JnjL_d2-NBUw1KSI22hnSBaTZXaKvmq6eFBE06v9UkVVCDF_-1lNXdyhmxt8TXLdWiI7a0jyL1roxt03nMCUalrZSwchCfJKLqx7CUQ34gCn__2ivezr0g6MzmMiirqcCfxns49tbcWXENXgE9T1SWopTsMuIFAEvmhZn3OXBYtT0-J1Q==&p=17&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_b5eea97165592bb7,Software Developer,Java Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ0aJV-mdexC37ylS7kU7uDVsHouqU2GKpd1sMy1NoYB6lW7p8q4XiE74kBh9V8j6SkAa5ATmICO8wItLyud5zK6OzfHZBoAw3X7ktsKynnEY0O9oYEA1iCHDySpLq_hi5V6Z139fDXXuFrVNQbgZ2ibk1RzFRE_BmRanjaR01ta2EaMqRT-2Ypv8kycPaDgDsEoPKRfrcgyLfqb9RBFpJBaBgZNPwF8lFhtHyxyjnINctKl340FeDQusUj1WO2k1l71Ogje1PZIzD8EWrf_L11VLyI-AnLYbrCSGwVILjHWYhzg9ffTK6UMQIYbPMqQSzXmJseL4ucljUWDUqBS4tAmmauC4TToWQoyYP-cC_V-zUZxXAJVv2_KliuaSlR_KYDtYEhn9If35kq0Lfnlxigtu1rjB34qgAV9p-pJuEHI2oVaiTCd0o2uBIwUnA7smCSXojwhPz0Utoa7EP72ZAZQCmBYzQHn4AKOwjSxqPumK_AsDhaOs8-U=&p=18&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_a1ba83012762272f,Software Developer,Front End Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZwG735450TGvZd2fhvW7NSPf_JZEsXUvQzt_hQW05AkG1SKh1-xAHEt8O2votQHRtWtkb1y-2zFosOYlaGwdFZECJM0FPlSyJxUMb8mbhdCMDYriFDGiMXaFHWRvxlhdiDdKsRTAF1AhfLAAoHX_7JP_jC2NfdLA1cN4FJWvGp20GLoaO6HYW8w2eMkykYBqJotXW2cuD_0uKqeqvXpPJwtCiTO_X9QAw-UTMdt06tAHbosapdQAHYaRln3UWsr3Vy0NDIrHxZDLaI6UROc7-jQqXNR28KNd_01dgm3OZAibj_x41zsKLACP5bG_WlVGETbAzAqYwxQr7qEPwvbUhh5qcoqCaAt19eG5r17rG1jDWhYmD5NfMkeiHLvmDky1YbZFqBq0Ja7c7Iiv8TOcWbYzYqNzYx563pNpGhdDx-4SvYZ644yZAaPdk2HvnPWbflTBVQ_KKMP4jXP2UymPf37JH5HyGAHpuVscSNOmWcrrynv6AMrrQQOvAf-iQ0Bcgr8RQmUK1A3X_nmsdIQE_9x7E1vI0xYiSA==&p=0&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_dbcc8abdfc074409,Software Developer,.NET Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ0aJV-mdexC3IXy75QKPwSBUpAYIUO_0sjsX0CxDWWNQq68u2eEUeRBQSYCOQP9BOU3Ej77hFLTZRigXC3BmP4KynXtNj27fHD3cZ6M1JXigk68Ekgiut9YH81p0GEKytt-upqa4rw0dUkDmqNwkUNnMAIHb8PPIoQc8IMPf99fgP47o4YB9mLcmABIZb0P7sOYFCnY9m-hZFVCNObY7YzOr0JfOzlKCRAe_oXPl9yRm4SFUFwErpT5R9A1uk6een7TXMztgzCqH2O-m-cIG2OJfxe_PE7jzV6R2atAiAFqAISgDz8VhbTpllDYhmCi_I7Im_rlWJYOTav4jGfK8mTiw6Ci5MOTarJ3aDiHT1A161BYaRs7kgtNKVBJspufJSsZoGT1G9r6-bleU6SxEE-jevLQHMkfdjviR_TidLcPCIyYL9zu9qQeYCeX-7NAXfBDtthRH9CyHNqjc9X3cOGZlxQBObJ6Y7pbzlIXQUgndkemUWbl0pco=&p=1&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_dda6700743b8317c,Software Developer,Javascript Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ0aJV-mdexC3Lix8LcQ-Ol0tMrhL31z4h63m84jacP2Fxgb1Yddg4KXiCw5yMPMZb1qtZGEeRgkLxkG5ReKbpYtBzKjRq6dctcYiaRB5i1loKQGfcdafrDAFOXxoehezIL54J_MPKU_jbSHZ7BPoZJvlziVGbEvdtpf9i1YOeP7Md6mQmcXwW7xKWZXDPRynSCdm5uuMQ1uLuEFOuIiLxL_Z36yJemn4_doXTUxiGtFXXj4Fnti-RkWOoJCravsqbeZE_1EjLNgaw3dcHoe-PieEm1KXEG29wg4wdIuIFEqCTYZ4STAgQSxySa25uNppH72MtRQcs-1_35BSgBMFNzCg_NsUkEMGTYJHb89ahH8QZUUPjHa7SoYSeQbPScyWV19AqAA58CkjWSsYvylh8fGif7vs1eei0Qux1yfckir6k0vAGCtS06Lik8HWpDKY4Qbz753zz_tUHdynIVN4XpVoYlrdCkzjTZIFRJOBeRp3q0ImQZIXtTsd716em16B96pFWpbN_BRu&p=2&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_903781340dc8ed0f,Software Developer,Entry Level / Junior Software Developer,Smoothstack Inc.,NOT_FOUND,NOT_FOUND,['Smoothstack Inc.'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JU3I8Adal1cBui2IQpLkVmHPrJR-Q4r9tuCmCM77PvBDvcjnpNtMsIucxT5fLpdzPmKmnb5uQjgP9vK3B3OjzF-q0UiR7g9wjqEfxsbguui07uOAqKGwGBPwIe8rX6raqujI3qSA810EvduzEJ-8H4YcqkveSVvi3-6R5mZQrfHPuGm47Btq4T6iichBcKGrRAPIpgnBmomDeO8ceQQteobnkIv0E-mxA79UMeGVqzQbuPyWAlBYOVcU9fBS8j89M3kT25lUDjvrNJ08VKz1yYubCHYzSoqk0mhmKAvv2Kmuq4eOGedcujyPdK5Qj-icRMnS2PER8Fb5ADd8lTHItt5opfglPHNJ5Xy-iS3w2ItaQu4stIhvaV4tlhC_xz1WpridrYa43vR8JGdLlYWbKoq&p=3&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_7543fc91ee4866a5,Software Developer,C# Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ0aJV-mdexC36OcxKyJUfqxX-unLCVxvHcrPbnkfHVrARvZIpH_Dpl0VncnlSpV7DGlbSLJKPyIqe-ixKwpJEk0VsFwzBiaTYoCr9Tlfr36I08r6ALgFU2JRp8cZ8YAnv2WqNxE0m-xp89tFnzkZ3hm9Qry85tK2EqzskxhegIGHwJe_iul5GUl_PUcVJJEpNAoaCTWDagclTyBPvGMvc3U2vMTlGqdhzgM1nciFGMiFOApF_oAA_7nCWcr7w-UGj6yTDlF-nsAwkt9jyc22j59PlZcanxAMhJ84Xhtt8fa0X3YrWinbgtwazdnfHXhLn4U6zhy8MPVdDSKuy9hlNnQYBK6MG_c2R3SUMTrnmsgTQorQ_XfQowmvULifA-NtnkbMOoHoRfBWiwNeZo4rLwuNMtSZVeryUIGOrM5XupVGjaU4-0L9uqflhNgkDfL2P_WL4nIwuPA25mBrvhtH0O_hAJE1T8wc8YTI5uWQkjGh&p=4&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_9a47091324121975,Software Developer,Software Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ2RjSBnfHw4gS8ZdlOOq-xx2DHOyKEivyNKq2-j5VhcjbBRRKbiDrbACNrGYC3ohlAOBuYPDE2ELmPV5KJdc5wU56AJWlAoIG2Qss7ReUV4PLdXuXUzXnKeEwY-1WPc27cJWaoxp7cJiNfF7J7CgXdn-DSAqT168zWkVsFPCAfwbUFQ1EuvRghi21c0-esHlu-WZI94q7IAA0A1uWp5rPBo_DlIWZxYMjae6tvG9Zw_vO2Vh-c5Ss_Ai_WRLkZnkLMSfFk02YWNt82-eVma3ZoXXTBJW35gpmQuJ-a0j7EmUYys5zaalUy4X-wmIV1CdsZ9Yw__PTeeymcLUcgKkwz0Xh6riCFkBPU3prhOWQ_rFRJn77fOkhFekdNg0AvVEkH6g_BSXZUoGafHvoSb9vrrdkHYfi_myY3-sgG1cjUFXOP2eQ8EOV4mebkFftLRhbJIw5GUTxsmJ0S-d_cLFxegpn7-8mEjzE5WmAbTJjgB_kOqPLe4MNVDikmtlviXeN62AAOFYVQeRd2pEUHO9_WUi4BMs0W_GzOAQD-MRxC_EAGxni9I1dTc=&p=5&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_6fe70bc74060a829,Software Developer,Software Developer,ExtraTech Systems,NOT_FOUND,NOT_FOUND,['ExtraTech Systems'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C_WLq9SPts4Dm-zXj-lBWFaNLaIwL4MxLndra72jV4MKSpL8tkgpy2UG4svRnv-nfMoFwbV8-VKp5-lX9U42BHKk6GHEysI2CJ1RCzlI6b_yUocbowjpWw6lSGawQKbJR5BdD7922Nbp94UtsPy08Qnzeyxc6zYDKb0KnN31J5HlpL9NR41TnmTd57XMPdjjcJ3zNFHAJht_TaTxmDulT5D7JH_jFsxAsgYbFFfpvv-iVHHvXrYuA7Ubszd6g420g_dlHCqySRUVHDg2-hOV4-quwxyw1GfDtf4rEDIhy_sf-KHS_Mrdg8y_nURJuXDhyGPM6nj02Mw70Em_1eytBtq1WLlo2J8Sv7z7lLcShjXfPb4_mVRdd4B4FU3gErv0XS0lqC5k_zdIwI6YILaDJsyRzyyVUer8MUr1f0Ic1ERrd1dqzzTXPa&p=6&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
p_71da7d9b0d14a7cc,Software Developer,Software Engineer - Backend,Motiion Inc,Remote,NOT_FOUND,['Motiion Inc'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=71da7d9b0d14a7cc&fccid=19f93cb61d1a5b31&vjs=3,3 hours ago,NOT_FOUND
p_4a91768287326efe,Software Developer,Entry Level Software Developer,Digi555,"Jersey City, NJ",NOT_FOUND,['Digi555'],/web/20190708123715/https://www.indeed.com/company/Digi555/jobs/Entry-Level-Software-Developer-4a91768287326efe?fccid=56f867db59f6e7fd&vjs=3,2 days ago,NOT_FOUND
p_62df5e1a374a1a0f,Software Developer,Entry Level .Net Developer,Cloudbigdata Technologies,"New York, NY",NOT_FOUND,['Cloudbigdata Technologies'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=62df5e1a374a1a0f&fccid=dd616958bd9ddc12&vjs=3,2 days ago,NOT_FOUND
p_d66408bc594ae631,Software Developer,Junior Software Developer [Entry Level],IMCS,"Irving, TX",NOT_FOUND,['IMCS'],/web/20190708123715/https://www.indeed.com/company/iTrending-Solutions-LLC/jobs/Junior-Software-Developer-d66408bc594ae631?fccid=67249c942f093b5e&vjs=3,4 days ago,NOT_FOUND
p_060abf9f8103024a,Software Developer,Entry Level Software developer,Perfectly Home Rugs,"Atlanta, GA",NOT_FOUND,['Perfectly Home Rugs'],/web/20190708123715/https://www.indeed.com/company/Perfectly-Home-Rugs/jobs/Entry-Level-Software-Developer-060abf9f8103024a?fccid=1816754292687f55&vjs=3,16 days ago,NOT_FOUND
p_a522e339ecbc469a,Software Developer,Entry Level Software developer,NetCloudTek,"Atlanta, GA 30302 (Five Points area)",NOT_FOUND,['NetCloudTek'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=a522e339ecbc469a&fccid=dd616958bd9ddc12&vjs=3,12 days ago,NOT_FOUND
p_5d704f617bef4535,Software Developer,Freelance Software Developer - Work Remotely,Travel Moon Talent,"Honolulu, HI",NOT_FOUND,['Travel Moon Talent'],/web/20190708123715/https://www.indeed.com/company/Surf-You-To-The-Moon/jobs/Freelance-Software-Developer-5d704f617bef4535?fccid=6df0e79e5ca293e0&vjs=3,4 days ago,NOT_FOUND
p_d78ebe9f81798971,Software Developer,Java Developer,iTechScope Recruitment,Remote,NOT_FOUND,['iTechScope Recruitment'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=d78ebe9f81798971&fccid=e56ff7c5c07a24df&vjs=3,22 days ago,NOT_FOUND
p_21ce1235ac4fd8b4,Software Developer,Entry-Level Software Developer (VDF),HCSS,"Houston, TX",NOT_FOUND,['HCSS\n\n\n6 reviews'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=21ce1235ac4fd8b4&fccid=59594c2798abdbf8&vjs=3,30+ days ago,NOT_FOUND
p_dde0d1626bd132d0,Software Developer,Software Developer II,AffluentTEK,"Houston, TX",NOT_FOUND,['AffluentTEK'],/web/20190708123715/https://www.indeed.com/rc/clk?jk=dde0d1626bd132d0&fccid=86441dc93b3f57fb&vjs=3,1 hour ago,NOT_FOUND
pj_67f15b63c95c5cb1,Software Developer,Back End Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZwG735450TGv2jjOWVlNz7Hnd3otjGadSo5J8q6xPktYICJoIXZW1QxhyHvuMBuHNLmbCUYnQ7Nv2pYZB6i1vgCNnS3TQNSEaTn5E4KeICnQzMApuDHOj02V02tq47mzikgM9lDY6x9MP60Sr2nrb3JnmKreCTJly_vFcL1j-dWDOfeF4tanxsB56oel3f9avFkBncYoVloyaYJNy3fIJystdrxvB9ug88BFJHLGH0yiHSBejxs7uP98uLKZBLcAVGr7ebS_NCUkJCKdBNFu_J97tevLxCmVrszi8ah_6flpWhf3JRC7JgVB0DqHt-HWjBMn33ex_ej744EP8W-1dul08auxldIhOxGq0nbt1Exz-Jju_JnjL_d2-NBUw1KSI22hnSBaTZXaKvmq6eFBE06v9UkVVCDF_-1lNXdyhmxt8TXLdWiI7a0jyL1roxt03nMCUalrZSwchCfJKLqx7CUQ34gCn__2ivezr0g6MzmMiirqcCfxns49tbcWXENXgE9T1SWopTsMuIFAEvmhZn3OXBYtT0-J1Q==&p=17&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_b5eea97165592bb7,Software Developer,Java Developer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190708123715/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ0aJV-mdexC37ylS7kU7uDVsHouqU2GKpd1sMy1NoYB6lW7p8q4XiE74kBh9V8j6SkAa5ATmICO8wItLyud5zK6OzfHZBoAw3X7ktsKynnEY0O9oYEA1iCHDySpLq_hi5V6Z139fDXXuFrVNQbgZ2ibk1RzFRE_BmRanjaR01ta2EaMqRT-2Ypv8kycPaDgDsEoPKRfrcgyLfqb9RBFpJBaBgZNPwF8lFhtHyxyjnINctKl340FeDQusUj1WO2k1l71Ogje1PZIzD8EWrf_L11VLyI-AnLYbrCSGwVILjHWYhzg9ffTK6UMQIYbPMqQSzXmJseL4ucljUWDUqBS4tAmmauC4TToWQoyYP-cC_V-zUZxXAJVv2_KliuaSlR_KYDtYEhn9If35kq0Lfnlxigtu1rjB34qgAV9p-pJuEHI2oVaiTCd0o2uBIwUnA7smCSXojwhPz0Utoa7EP72ZAZQCmBYzQHn4AKOwjSxqPumK_AsDhaOs8-U=&p=18&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_48afffff0c6166b2,Data Architect,BI and Data Warehouse Architect,CodaMetrix,NOT_FOUND,NOT_FOUND,['CodaMetrix'],/web/20190708124257/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkmEfxfIvywYkr7FPgbbzZtS80TzOGC0Qwk8jq8kfwxcmRMEv4cXPu286wj9ldDpsr5O-wwTUGBRQLalwANqK6DMWBXJUoDrr-6NO6BBFFmJCBNPEdKuYnJamfxj0wr8y2l77Ee6kGRYhoe4gMYpPVELfwtj5KwrziR9vP11xvS6yKoK3oK-fPuA50q8sdWDP0Y5JofcXYFR4dcpvhjRayAn1ppEiJmDmgDtJ5qXsh-KhFn3-hHsXSTRfCnndfH2RVmk2nSe2frtVvXEhAjbuMSuWo8i3KtBJbmrf6UkKD7yrcFL-Nmh_QojoBsz6vw5HSQQKVjnTHBYtwNCGbiUqNBS7P3qOGw5gph1tqNBvQulgq__2tgoOdcsUUxlqFRGXsvqWke5MoHAChkCF2tdyOlaNaRmb6tYHZEy7Cwe6a1L8aT0mj5xvYNcGaBSrcsXQ=&p=0&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
